#Format: JPTC-ISOGAIN/1
#Tool: jptc-collect 0.1.0
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-13T16:03:31.539Z
#
# Every value below is as measured. No correction of any kind has been
# applied, and no black level has been subtracted. The black level belongs
# to the dark set, which is why that one is shot first.
#
#Camera: Canon EOS R6 Mark II
#ImageWidth: 6000
#ImageHeight: 4000
#
#Corrected: ImageWidth/ImageHeight were submitted swapped and have been transposed here.
# Submitted as 4000x6000. The EOS R6 Mark II writes 6000x4000, and #RawSize
# 6188x4120 in this same header is landscape, so the sensor is not portrait.
# Nothing else in these files was touched. ImagePixels was already right, which
# is why no pixel-count check could have caught this: only the orientation was
# wrong, and every curve here is normalised by the HEIGHT.
# Transposed on 2026-08-14 by the analyst, not by the collector.
#ImagePixels: 24000000
#Firmware: 1.5.0
#Lens: none-bodycap
#ShutterType: 机械快门
#Compression: 无损压缩
#LongExposureNR: off (declared)
#Stabilisation: off (declared)
#
#AdcStep: 1
#LinearisationCurve: identity
#CfaPattern: RGBG
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 6188x4120
#SensorBlackTag: 512
#SensorMaximum: 16383
#Ladder: mixed
#CropMosaic: 5900x3900
#PlanePerChannel: 2950x1950
# ShutterSec is the NOMINAL time from the file. A mechanical shutter
# departs from it systematically and unreadably, which is what the
# paired-shutter ladder exists to sidestep.
# ShutterSec is what LibRaw resolved the shutter to, and which EXIF field it
# took depends on the camera: ExposureTime normally, ShutterSpeedValue when
# that is missing, and for some vendors a maker-note field instead. It is also
# a float, so a stored 10/2500 comes back as 0.004000000189989805 -- that tail
# is float32 rounding, not information from the camera.
# ExposureTimeExif (0x829A) and ShutterApexExif (0x9201, APEX, t = 2^-v) are
# therefore recorded verbatim as the fractions the file holds, empty when the
# camera wrote no such field. Which of them to trust is an analysis decision.
#
# g1/g2 = (t1/t2) * (Mean2 - BL2) / (Mean1 - BL1), with BL from the dark set.
ISO,ShutterSec,ExposureTimeExif,ShutterApexExif,Aperture,ShutterGroup,File,Channel,ColorIndex,N,Mean,Std,ClipFrac
1000,0.009999999776482582,,,0,0.0100000,FU4A2402.CR3,C00,0,5752500,2760.141061451543,61.57224835568555,0
1000,0.009999999776482582,,,0,0.0100000,FU4A2402.CR3,C01,1,5752500,3118.620655367232,90.50218427627534,0
1000,0.009999999776482582,,,0,0.0100000,FU4A2402.CR3,C10,3,5752500,3116.769189569752,90.94908627549566,0
1000,0.009999999776482582,,,0,0.0100000,FU4A2402.CR3,C11,2,5752500,2659.440280399826,62.000067245844086,0
1000,0.00800000037997961,,,0,0.00800000,FU4A2403.CR3,C00,0,5752500,2753.7361627118644,61.028078473337644,0
1000,0.00800000037997961,,,0,0.00800000,FU4A2403.CR3,C01,1,5752500,3108.9594805736638,89.68651414698569,0
1000,0.00800000037997961,,,0,0.00800000,FU4A2403.CR3,C10,3,5752500,3107.2193762711863,90.18018833043138,0
1000,0.00800000037997961,,,0,0.00800000,FU4A2403.CR3,C11,2,5752500,2653.958689787049,61.50041922313068,0
1250,0.00800000037997961,,,0,0.00800000,FU4A2404.CR3,C00,0,5752500,2758.285103346371,63.94322559730159,0
1250,0.00800000037997961,,,0,0.00800000,FU4A2404.CR3,C01,1,5752500,3114.494671186441,92.38068311686392,0
1250,0.00800000037997961,,,0,0.00800000,FU4A2404.CR3,C10,3,5752500,3112.662637809648,92.91819259951733,0
1250,0.00800000037997961,,,0,0.00800000,FU4A2404.CR3,C11,2,5752500,2657.808231725337,64.41864242787969,0
1250,0.0062500000931322575,,,0,0.00625000,FU4A2405.CR3,C00,0,5752500,2753.87102807475,63.65127220648429,0
1250,0.0062500000931322575,,,0,0.00625000,FU4A2405.CR3,C01,1,5752500,3107.862416514559,91.87360032162121,0
1250,0.0062500000931322575,,,0,0.00625000,FU4A2405.CR3,C10,3,5752500,3105.9785135158627,92.34406633058735,0
1250,0.0062500000931322575,,,0,0.00625000,FU4A2405.CR3,C11,2,5752500,2654.079290569318,64.07828176005111,0
1600,0.0062500000931322575,,,0,0.00625000,FU4A2406.CR3,C00,0,5752500,2762.357419904389,67.08613999934153,0
