#Format: JPTC-SPECTRUM/1
#Tool: jptc-collect 0.1.4
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-20T17:07:05.477Z
#
# Every value below is as measured. No correction of any kind has been
# applied: not Sheppard, not the /sqrt(2) on a difference, nothing that can
# be recomputed from these numbers. The one irreversible step is the sigma
# clip, whose inputs are all recorded here.
#
#Camera: Leica M11 Monochrom
#ImageWidth: 9528
#ImageHeight: 6328
#ImagePixels: 60293184
#Firmware: 2.6.1
#Lens: none-bodycap
#ShutterType: 机械快门
#Compression: 喵
#LongExposureNR: off (declared)
#Stabilisation: off (declared)
#
#AdcStep: 1
#LinearisationCurve: identity
#CfaPattern: GMCY
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 9536x6336
#CropMosaic: 5900x3900
#PlanePerChannel: 2950x1950
#
#ClipSigma: 3.5
#ClipVarianceFactor: 0.9938883771107201
# StdDiff columns are the standard deviation of A-B itself. Not halved, not
# divided by sqrt(2). StdDiffClipped is the same after the sigma clip; the
# unclipped value is kept beside it so the clip can be judged.
#Axis: vertical
#TransformLength: 1950
#Window: hann
#Normalisation: |Y(k)|^2 / (N * sum(w^2)), averaged over lines
#OneSided: bins 1..N/2-1 are NOT doubled. To integrate a column back to a
#  variance, double every bin except DC and, for even N, Nyquist. Adding a
#  column up as it stands lands exactly a factor of two low, and nothing in
#  a plot of it would look wrong.
#Verification: with a rectangular window that doubled sum equals the
#  within-line variance exactly -- an identity that holds for any data, and
#  the check a normalisation slip cannot hide from. Under the Hann window
#  used here it comes out a few percent short, because the lines are not
#  stationary. The reference itself is the WithinRowVar / WithinColVar
#  columns of the scalar table: NOT StdA^2, which is the whole plane and so
#  also carries the line-to-line spread a periodogram cannot see.
#FreqUnit: cycles per channel-plane pixel (bin k -> k/1950); x2 for sensor pixels
#DiffPowerFactor: 2   (the difference spectrum is NOT halved here)
#LinesAveraged: 2950
#SignificantDigits: 6
#Note: single minus half the difference gives the fixed-pattern spectrum.
bin,freq,iso125_C00_single,iso125_C00_diff,iso125_C01_single,iso125_C01_diff,iso125_C10_single,iso125_C10_diff,iso125_C11_single,iso125_C11_diff,iso200_C00_single,iso200_C00_diff,iso200_C01_single,iso200_C01_diff,iso200_C10_single,iso200_C10_diff,iso200_C11_single,iso200_C11_diff,iso400_C00_single,iso400_C00_diff,iso400_C01_single,iso400_C01_diff,iso400_C10_single,iso400_C10_diff,iso400_C11_single,iso400_C11_diff,iso800_C00_single,iso800_C00_diff,iso800_C01_single,iso800_C01_diff,iso800_C10_single,iso800_C10_diff,iso800_C11_single,iso800_C11_diff,iso1600_C00_single,iso1600_C00_diff,iso1600_C01_single,iso1600_C01_diff,iso1600_C10_single,iso1600_C10_diff,iso1600_C11_single,iso1600_C11_diff,iso3200_C00_single,iso3200_C00_diff,iso3200_C01_single,iso3200_C01_diff,iso3200_C10_single,iso3200_C10_diff,iso3200_C11_single,iso3200_C11_diff,iso6400_C00_single,iso6400_C00_diff,iso6400_C01_single,iso6400_C01_diff,iso6400_C10_single,iso6400_C10_diff,iso6400_C11_single,iso6400_C11_diff,iso12500_C00_single,iso12500_C00_diff,iso12500_C01_single,iso12500_C01_diff,iso12500_C10_single,iso12500_C10_diff,iso12500_C11_single,iso12500_C11_diff,iso25000_C00_single,iso25000_C00_diff,iso25000_C01_single,iso25000_C01_diff,iso25000_C10_single,iso25000_C10_diff,iso25000_C11_single,iso25000_C11_diff
712,0.365128,0.00100465,0.00200438,0.00101002,0.00202172,0.00107431,0.00209483,0.00106747,0.00214077,0.00215273,0.00443514,0.00215666,0.00426481,0.00220194,0.00440463,0.00221613,0.00441665,0.00169999,0.00333881,0.00160330,0.00315678,0.00165573,0.00322034,0.00173981,0.00339964,0.00577589,0.0111372,0.00567940,0.0113058,0.00591841,0.0112845,0.00602032,0.0115697,0.0201229,0.0387896,0.0197842,0.0388454,0.0209650,0.0411765,0.0210361,0.0402173,0.0672806,0.132622,0.0681183,0.136902,0.0712836,0.135999,0.0733816,0.138919,0.201042,0.397481,0.195410,0.373487,0.208147,0.408458,0.217991,0.429411,0.652014,1.26134,0.580514,1.12914,0.634229,1.22352,0.677816,1.33130,2.48493,4.75023,2.17290,4.30438,2.33817,4.45384,2.51457,4.77335
713,0.365641,0.00101411,0.00205949,0.00104236,0.00204035,0.00103454,0.00202189,0.00104730,0.00207241,0.00214825,0.00440142,0.00222765,0.00431746,0.00230389,0.00460627,0.00217680,0.00437813,0.00171039,0.00331492,0.00167340,0.00321566,0.00167870,0.00323438,0.00174365,0.00334399,0.00559265,0.0108897,0.00564930,0.0112249,0.00584376,0.0114496,0.00606734,0.0115888,0.0196954,0.0384541,0.0196420,0.0383578,0.0209726,0.0409318,0.0202943,0.0394332,0.0672749,0.130766,0.0685854,0.136680,0.0722707,0.137241,0.0744523,0.142991,0.205634,0.403935,0.194279,0.380234,0.203321,0.399075,0.216138,0.429310,0.663395,1.28122,0.578500,1.13262,0.618776,1.22590,0.678888,1.30931,2.46245,4.69496,2.19032,4.27816,2.38028,4.33501,2.53689,4.87182
714,0.366154,0.00105269,0.00215867,0.00105210,0.00205985,0.00103624,0.00203369,0.00106110,0.00211288,0.00216495,0.00436401,0.00215822,0.00423442,0.00221309,0.00432107,0.00217270,0.00430264,0.00168553,0.00324442,0.00168034,0.00318746,0.00171838,0.00332957,0.00178036,0.00338593,0.00554164,0.0110157,0.00551927,0.0109710,0.00582973,0.0113237,0.00587418,0.0116124,0.0196205,0.0381862,0.0194297,0.0383650,0.0205747,0.0389563,0.0208680,0.0403128,0.0686958,0.134040,0.0676760,0.133946,0.0680565,0.132688,0.0736899,0.140829,0.207745,0.394267,0.192316,0.378171,0.201650,0.398229,0.212092,0.411340,0.668977,1.29671,0.571410,1.12720,0.610091,1.18261,0.675188,1.26060,2.41361,4.71095,2.18681,4.19106,2.35384,4.39134,2.60445,4.86578
715,0.366667,0.00105300,0.00212493,0.00104215,0.00206528,0.00104111,0.00206561,0.00104871,0.00210081,0.00218118,0.00436460,0.00213877,0.00415803,0.00214242,0.00413527,0.00221436,0.00431407,0.00167659,0.00330232,0.00164182,0.00323761,0.00167569,0.00332213,0.00177456,0.00332635,0.00568345,0.0113226,0.00557848,0.0111253,0.00602125,0.0115618,0.00583513,0.0117684,0.0199824,0.0380746,0.0195185,0.0386617,0.0199181,0.0379184,0.0212150,0.0408793,0.0720507,0.138979,0.0652299,0.130037,0.0678897,0.133580,0.0735842,0.137122,0.205663,0.388586,0.192464,0.371848,0.209323,0.403155,0.211759,0.411493,0.657007,1.27159,0.563515,1.12692,0.609598,1.17286,0.672951,1.27843,2.41534,4.77697,2.22866,4.29270,2.29688,4.44811,2.66052,4.93877
716,0.367179,0.00103879,0.00210072,0.00103832,0.00210772,0.00103946,0.00208242,0.00103223,0.00208830,0.00219344,0.00430850,0.00218655,0.00438622,0.00212108,0.00423157,0.00228296,0.00435324,0.00166826,0.00330652,0.00167043,0.00338868,0.00170813,0.00331274,0.00180770,0.00335943,0.00582838,0.0115363,0.00556961,0.0111961,0.00598631,0.0116307,0.00585029,0.0115734,0.0198687,0.0389748,0.0196473,0.0390315,0.0205878,0.0391286,0.0216326,0.0416025,0.0689595,0.134992,0.0674468,0.132068,0.0689461,0.135142,0.0733677,0.140354,0.205542,0.406180,0.194111,0.381144,0.209649,0.401809,0.217131,0.416942,0.637821,1.25987,0.587861,1.14122,0.616723,1.19137,0.677087,1.28229,2.43153,4.62893,2.23424,4.33904,2.24111,4.54663,2.66958,4.91923
717,0.367692,0.00105027,0.00210932,0.00103291,0.00208300,0.00104249,0.00208786,0.00107146,0.00212222,0.00218794,0.00435107,0.00218815,0.00435743,0.00215398,0.00430399,0.00223255,0.00440199,0.00164158,0.00329179,0.00163960,0.00324988,0.00174239,0.00325686,0.00179067,0.00344259,0.00561670,0.0112445,0.00558638,0.0108132,0.00570365,0.0111826,0.00580487,0.0114426,0.0204092,0.0402491,0.0192467,0.0394887,0.0208722,0.0397990,0.0218196,0.0424588,0.0687571,0.133284,0.0657521,0.131407,0.0688138,0.135431,0.0715997,0.136702,0.212290,0.424051,0.195697,0.390586,0.205140,0.398478,0.210598,0.412291,0.638699,1.28222,0.599017,1.14882,0.614005,1.21387,0.683484,1.30079,2.40727,4.59889,2.18837,4.27183,2.25540,4.50602,2.59141,4.84396
718,0.368205,0.00104692,0.00205769,0.00103778,0.00204459,0.00106237,0.00214167,0.00103400,0.00210011,0.00216768,0.00434050,0.00212462,0.00416300,0.00216023,0.00441367,0.00212938,0.00441154,0.00167644,0.00334687,0.00163861,0.00317635,0.00174666,0.00338092,0.00172335,0.00341748,0.00550340,0.0111991,0.00570610,0.0110567,0.00563765,0.0116335,0.00589071,0.0113358,0.0208250,0.0400407,0.0188198,0.0382081,0.0204892,0.0396748,0.0213194,0.0412349,0.0693884,0.135129,0.0650525,0.131909,0.0692431,0.135964,0.0719153,0.135447,0.209106,0.417887,0.193887,0.383295,0.206989,0.403460,0.216764,0.418443,0.647430,1.23581,0.608446,1.15112,0.609895,1.21673,0.666656,1.26427,2.38281,4.68231,2.19424,4.22012,2.27384,4.35200,2.55762,4.81543
719,0.368718,0.00103407,0.00210489,0.00102095,0.00201398,0.00104232,0.00206543,0.00106054,0.00212553,0.00218168,0.00440790,0.00220657,0.00439213,0.00224589,0.00453473,0.00210996,0.00436726,0.00164714,0.00326695,0.00166543,0.00310785,0.00168805,0.00329183,0.00174624,0.00337811,0.00574895,0.0113151,0.00579667,0.0113777,0.00565497,0.0119873,0.00598068,0.0111077,0.0208619,0.0412199,0.0193869,0.0386294,0.0204013,0.0393569,0.0207271,0.0422180,0.0682608,0.135610,0.0658597,0.132360,0.0703492,0.138087,0.0698572,0.132096,0.204001,0.399512,0.187027,0.385234,0.209049,0.405109,0.215091,0.419370,0.655316,1.26205,0.594577,1.13087,0.621382,1.21176,0.676963,1.22866,2.40730,4.75085,2.20293,4.25809,2.23015,4.22800,2.58154,4.87050
720,0.369231,0.00103325,0.00203096,0.00104697,0.00203108,0.00103844,0.00207067,0.00106380,0.00210166,0.00213425,0.00437086,0.00221797,0.00427274,0.00216841,0.00441230,0.00220984,0.00442629,0.00165742,0.00327352,0.00166307,0.00325358,0.00167043,0.00315598,0.00176111,0.00334281,0.00578960,0.0111701,0.00569734,0.0112370,0.00587033,0.0117509,0.00596748,0.0111684,0.0206887,0.0404102,0.0195765,0.0386767,0.0206567,0.0400470,0.0204669,0.0401259,0.0685848,0.135973,0.0688249,0.139366,0.0709249,0.139214,0.0710508,0.132947,0.210340,0.393580,0.196214,0.395713,0.205895,0.403133,0.215442,0.427275,0.656864,1.27912,0.582767,1.15790,0.623968,1.22338,0.676022,1.24416,2.52157,4.85295,2.19472,4.24845,2.30250,4.35199,2.50252,4.74601
721,0.369744,0.00101919,0.00202359,0.00105098,0.00206446,0.00102916,0.00207426,0.00101434,0.00212721,0.00217468,0.00440926,0.00212236,0.00426458,0.00218673,0.00437407,0.00222125,0.00435564,0.00168725,0.00323754,0.00165922,0.00334661,0.00167456,0.00323809,0.00176771,0.00336975,0.00574135,0.0114178,0.00551088,0.0111394,0.00584915,0.0116846,0.00607505,0.0114454,0.0199887,0.0393636,0.0198118,0.0385889,0.0203009,0.0399202,0.0207296,0.0407514,0.0697459,0.135224,0.0693611,0.136949,0.0697959,0.131413,0.0711246,0.135218,0.210365,0.407123,0.199317,0.390773,0.201303,0.386676,0.212797,0.426390,0.655150,1.27320,0.598650,1.18099,0.619697,1.21904,0.660066,1.26177,2.47901,4.71083,2.18105,4.28206,2.31289,4.44658,2.49155,4.78930
722,0.370256,0.00100871,0.00201585,0.00104921,0.00204292,0.00101699,0.00201697,0.00102219,0.00201887,0.00212185,0.00433667,0.00212062,0.00433836,0.00216557,0.00430264,0.00220775,0.00441456,0.00169488,0.00323879,0.00164811,0.00323044,0.00173329,0.00333484,0.00174352,0.00344186,0.00568914,0.0112844,0.00556814,0.0112014,0.00564967,0.0113298,0.00601595,0.0115184,0.0200027,0.0391957,0.0196882,0.0382295,0.0206006,0.0402265,0.0217595,0.0410576,0.0698993,0.137164,0.0682988,0.128964,0.0687032,0.133663,0.0709373,0.139054,0.205754,0.406451,0.196019,0.382235,0.204756,0.385798,0.209951,0.414530,0.659281,1.30733,0.592200,1.15565,0.626788,1.20671,0.663404,1.31265,2.42570,4.79389,2.20477,4.29255,2.29263,4.38178,2.57048,4.90064
723,0.370769,0.00103286,0.00206695,0.00100131,0.00196490,0.00105551,0.00207349,0.00101356,0.00204101,0.00219182,0.00434145,0.00215390,0.00437842,0.00224428,0.00447302,0.00226518,0.00446764,0.00166989,0.00315114,0.00170768,0.00322283,0.00177781,0.00342438,0.00171193,0.00332051,0.00567580,0.0113385,0.00568557,0.0112819,0.00572993,0.0109799,0.00581105,0.0114983,0.0199373,0.0392501,0.0197143,0.0384489,0.0208071,0.0399797,0.0208509,0.0409041,0.0705007,0.140647,0.0671337,0.127017,0.0697095,0.133988,0.0713166,0.139647,0.202290,0.405318,0.193936,0.370457,0.208715,0.390424,0.215512,0.414431,0.650088,1.30050,0.582431,1.15892,0.609565,1.16151,0.679283,1.29159,2.47053,4.84864,2.22224,4.24448,2.25623,4.23813,2.51513,4.95103
724,0.371282,0.00103920,0.00212581,0.00101423,0.00199989,0.00103603,0.00204407,0.00103369,0.00210454,0.00216804,0.00430921,0.00216733,0.00439404,0.00225685,0.00463519,0.00230606,0.00445901,0.00166219,0.00329023,0.00167372,0.00317825,0.00170570,0.00339693,0.00171483,0.00334863,0.00571103,0.0113366,0.00548277,0.0109267,0.00580741,0.0112032,0.00572939,0.0110710,0.0194165,0.0403614,0.0197194,0.0377973,0.0203320,0.0393942,0.0208435,0.0413701,0.0682584,0.134155,0.0679633,0.132397,0.0698989,0.134321,0.0710289,0.141696,0.197503,0.391849,0.199119,0.382572,0.204987,0.389714,0.218526,0.416122,0.652813,1.26985,0.578977,1.16226,0.614095,1.16870,0.675107,1.28138,2.47213,4.66561,2.24588,4.25563,2.34044,4.39994,2.56113,4.87372
725,0.371795,0.00104444,0.00205020,0.00106748,0.00210012,0.00106108,0.00209194,0.00105614,0.00212546,0.00214675,0.00435012,0.00217045,0.00437916,0.00225441,0.00431355,0.00228960,0.00443299,0.00164401,0.00321203,0.00166336,0.00319119,0.00171874,0.00328789,0.00174174,0.00331764,0.00564460,0.0113177,0.00547544,0.0106273,0.00587271,0.0110781,0.00584278,0.0112432,0.0192280,0.0396826,0.0197517,0.0384639,0.0202810,0.0398036,0.0206988,0.0401097,0.0672110,0.133267,0.0670043,0.132181,0.0683626,0.135875,0.0738586,0.140212,0.201663,0.396412,0.202558,0.383674,0.200838,0.382198,0.217398,0.425216,0.646866,1.25355,0.588041,1.13410,0.613567,1.17910,0.668724,1.25978,2.48714,4.77247,2.26670,4.37999,2.28577,4.38648,2.57593,4.82700
726,0.372308,0.00104123,0.00203672,0.00106147,0.00208366,0.00107549,0.00210318,0.00106083,0.00205144,0.00221048,0.00436915,0.00218631,0.00430879,0.00224817,0.00422973,0.00223608,0.00439834,0.00166466,0.00322483,0.00166733,0.00326529,0.00171612,0.00330243,0.00171317,0.00329551,0.00558137,0.0109841,0.00572257,0.0108533,0.00590414,0.0113533,0.00578407,0.0113973,0.0197087,0.0392016,0.0193292,0.0380462,0.0199457,0.0392800,0.0205545,0.0401162,0.0669762,0.131529,0.0646647,0.131079,0.0710068,0.135073,0.0741038,0.145681,0.206585,0.395605,0.204070,0.393899,0.202510,0.390001,0.219384,0.423707,0.651434,1.23068,0.593124,1.16195,0.613295,1.17176,0.687424,1.29328,2.47338,4.84563,2.26527,4.49936,2.33378,4.42398,2.56249,4.86886
727,0.372821,0.00103365,0.00208572,0.00103112,0.00199292,0.00108883,0.00205854,0.00106484,0.00206648,0.00218766,0.00430189,0.00214887,0.00435848,0.00222757,0.00431820,0.00217522,0.00432772,0.00167499,0.00323606,0.00165483,0.00323154,0.00167566,0.00332494,0.00167718,0.00326515,0.00573243,0.0112507,0.00556489,0.0107348,0.00572650,0.0114203,0.00589556,0.0116538,0.0206133,0.0394987,0.0199632,0.0388643,0.0200169,0.0396082,0.0209476,0.0406404,0.0670461,0.134138,0.0657794,0.129377,0.0731017,0.133468,0.0738102,0.142510,0.199969,0.386139,0.197682,0.389330,0.204000,0.404406,0.219368,0.406604,0.646151,1.24806,0.602247,1.16304,0.613720,1.15771,0.685244,1.31358,2.47065,4.86557,2.24575,4.26739,2.33960,4.36553,2.54080,4.76089
728,0.373333,0.00104238,0.00211305,0.00100961,0.00199158,0.00107928,0.00209925,0.00105668,0.00213376,0.00213346,0.00427012,0.00214850,0.00440443,0.00224631,0.00440845,0.00220459,0.00429076,0.00170361,0.00325311,0.00160786,0.00329552,0.00166633,0.00334621,0.00172153,0.00331852,0.00564849,0.0113599,0.00549626,0.0107069,0.00573320,0.0115371,0.00588760,0.0117779,0.0200519,0.0387319,0.0197124,0.0391754,0.0207196,0.0400785,0.0209618,0.0403916,0.0682892,0.137210,0.0662052,0.125716,0.0720827,0.132087,0.0738683,0.138069,0.205571,0.397690,0.188371,0.385444,0.209553,0.404910,0.219434,0.415720,0.631841,1.20518,0.595933,1.14999,0.639000,1.18005,0.673537,1.32221,2.38642,4.72010,2.26809,4.21970,2.28844,4.38726,2.53278,4.74893
729,0.373846,0.00100979,0.00207155,0.00100466,0.00199462,0.00103368,0.00204042,0.00103829,0.00210685,0.00217694,0.00435085,0.00210839,0.00421126,0.00224540,0.00452013,0.00226414,0.00440779,0.00168784,0.00329207,0.00162967,0.00325387,0.00170701,0.00334609,0.00175476,0.00339146,0.00580024,0.0114553,0.00551910,0.0111010,0.00577605,0.0114893,0.00590050,0.0117316,0.0201515,0.0391126,0.0188911,0.0384780,0.0202912,0.0391626,0.0216892,0.0408336,0.0699477,0.142700,0.0658735,0.127669,0.0711647,0.134985,0.0738852,0.140768,0.205677,0.394622,0.185288,0.371278,0.207290,0.401265,0.223481,0.422550,0.641604,1.20688,0.589684,1.17795,0.641535,1.21963,0.669794,1.30223,2.44179,4.86102,2.27520,4.39298,2.28212,4.38880,2.51610,4.78610
730,0.374359,0.00100738,0.00204008,0.00101207,0.00198819,0.00101827,0.00201514,0.00105254,0.00205289,0.00215851,0.00436539,0.00218015,0.00421400,0.00227017,0.00450347,0.00222286,0.00438705,0.00171675,0.00326890,0.00164898,0.00322208,0.00174026,0.00338518,0.00171413,0.00331564,0.00583530,0.0111772,0.00555915,0.0111817,0.00568068,0.0111707,0.00586047,0.0112449,0.0204917,0.0401656,0.0192316,0.0386902,0.0199144,0.0392186,0.0212659,0.0405577,0.0702927,0.137655,0.0659291,0.127557,0.0689214,0.137478,0.0724737,0.138138,0.206885,0.392752,0.189187,0.371748,0.206720,0.389799,0.226232,0.428634,0.653632,1.25205,0.597556,1.16991,0.622271,1.19220,0.680496,1.33454,2.45839,4.92674,2.19587,4.36480,2.28213,4.36929,2.53194,4.87684
731,0.374872,0.00101882,0.00203222,0.00102515,0.00203731,0.00104317,0.00205066,0.00105879,0.00210281,0.00211187,0.00430553,0.00218539,0.00422885,0.00215707,0.00434811,0.00222920,0.00435511,0.00168123,0.00320287,0.00166658,0.00331810,0.00174400,0.00339812,0.00171949,0.00334662,0.00564318,0.0113395,0.00554922,0.0107865,0.00555486,0.0112196,0.00593293,0.0110336,0.0196687,0.0380797,0.0198478,0.0387347,0.0197000,0.0395871,0.0210764,0.0410792,0.0695497,0.137811,0.0656452,0.131051,0.0674994,0.135730,0.0713470,0.137125,0.210307,0.405934,0.193914,0.383769,0.199950,0.378843,0.216014,0.416785,0.646330,1.25009,0.606351,1.16395,0.615207,1.16992,0.683156,1.37272,2.41821,4.76817,2.16173,4.31392,2.30161,4.57373,2.52308,4.87050
732,0.375385,0.00102621,0.00204280,0.00104769,0.00205514,0.00103634,0.00203400,0.00104890,0.00209905,0.00215220,0.00440840,0.00219389,0.00421940,0.00215440,0.00431162,0.00227212,0.00454408,0.00161883,0.00327121,0.00164907,0.00320851,0.00169656,0.00329093,0.00172440,0.00342904,0.00554932,0.0112579,0.00555155,0.0111845,0.00576465,0.0114744,0.00594230,0.0115502,0.0194691,0.0376689,0.0200454,0.0392703,0.0203852,0.0399449,0.0212421,0.0421383,0.0674123,0.131395,0.0671066,0.134483,0.0661918,0.128695,0.0718648,0.139539,0.209754,0.410021,0.199143,0.394397,0.202866,0.399903,0.212894,0.412629,0.643647,1.24889,0.608203,1.19443,0.626160,1.19297,0.659655,1.28268,2.43784,4.67749,2.20469,4.39649,2.25154,4.49595,2.51335,4.88424
733,0.375897,0.00101286,0.00200313,0.00104319,0.00205433,0.00106531,0.00208865,0.00106781,0.00207838,0.00214960,0.00435255,0.00221162,0.00444771,0.00220976,0.00449697,0.00220472,0.00442353,0.00164943,0.00332765,0.00160903,0.00314810,0.00171295,0.00339457,0.00168352,0.00342685,0.00556945,0.0110503,0.00569926,0.0113744,0.00590532,0.0113799,0.00601267,0.0115710,0.0193145,0.0389176,0.0191938,0.0376272,0.0208142,0.0403352,0.0204356,0.0408907,0.0680715,0.132502,0.0662652,0.133705,0.0672397,0.131166,0.0701772,0.137981,0.208847,0.405280,0.200809,0.391054,0.206156,0.407037,0.212453,0.413208,0.645382,1.24998,0.600149,1.16520,0.607214,1.20039,0.645731,1.23546,2.45440,4.72744,2.22134,4.24120,2.22207,4.35575,2.54587,4.89386
734,0.376410,0.00104224,0.00206024,0.00103212,0.00201642,0.00105402,0.00212570,0.00107051,0.00210659,0.00218203,0.00422560,0.00221729,0.00439841,0.00227263,0.00446813,0.00222001,0.00446287,0.00165523,0.00322951,0.00161230,0.00313792,0.00174582,0.00339953,0.00174342,0.00341629,0.00559842,0.0111248,0.00566988,0.0113449,0.00591334,0.0114968,0.00590697,0.0114487,0.0194919,0.0394616,0.0193584,0.0374921,0.0207401,0.0403515,0.0207639,0.0403443,0.0685467,0.132601,0.0662214,0.132079,0.0680593,0.132987,0.0714716,0.138915,0.207787,0.412484,0.201663,0.386883,0.206288,0.410113,0.215589,0.408920,0.636515,1.25301,0.586439,1.13975,0.590787,1.17018,0.645845,1.25769,2.38875,4.76517,2.18772,4.21237,2.35895,4.42577,2.51725,4.92576
735,0.376923,0.00105553,0.00205770,0.00105445,0.00212048,0.00101367,0.00209539,0.00104395,0.00211121,0.00209655,0.00431349,0.00217326,0.00426470,0.00219083,0.00430620,0.00219916,0.00445082,0.00170265,0.00326479,0.00159739,0.00310637,0.00173351,0.00332996,0.00174994,0.00334214,0.00548489,0.0109240,0.00579934,0.0115901,0.00585716,0.0114692,0.00581791,0.0116858,0.0196409,0.0393481,0.0188970,0.0380317,0.0207888,0.0402580,0.0211706,0.0414588,0.0688218,0.138653,0.0679531,0.133240,0.0690042,0.133711,0.0721059,0.138125,0.204241,0.413162,0.198040,0.383236,0.209528,0.406437,0.217106,0.416951,0.639385,1.24734,0.586890,1.14410,0.602948,1.15735,0.649349,1.28017,2.44428,4.83281,2.22016,4.32906,2.39060,4.49699,2.50269,4.80973
736,0.377436,0.00104313,0.00200386,0.00104419,0.00208134,0.00100917,0.00208137,0.00105253,0.00212127,0.00211050,0.00433756,0.00212900,0.00426686,0.00220912,0.00433375,0.00227454,0.00444855,0.00167107,0.00334454,0.00162353,0.00315544,0.00170312,0.00335364,0.00170786,0.00330903,0.00562805,0.0113017,0.00573988,0.0113985,0.00586714,0.0114359,0.00601517,0.0114823,0.0194457,0.0393549,0.0191430,0.0381235,0.0206641,0.0400826,0.0205473,0.0409260,0.0683870,0.137675,0.0678120,0.131401,0.0698812,0.140998,0.0710345,0.136947,0.202269,0.403683,0.196673,0.382588,0.209888,0.401343,0.223422,0.427653,0.655426,1.23759,0.578877,1.14403,0.603065,1.17053,0.663674,1.27961,2.42145,4.78702,2.20075,4.30376,2.36166,4.52486,2.55177,4.95080
737,0.377949,0.00102769,0.00203980,0.00102532,0.00202759,0.00102413,0.00206933,0.00107028,0.00212448,0.00215568,0.00425904,0.00214066,0.00441892,0.00221788,0.00440222,0.00224503,0.00442568,0.00167370,0.00334370,0.00164122,0.00313583,0.00170191,0.00338109,0.00171194,0.00339116,0.00557595,0.0111653,0.00561263,0.0112034,0.00586076,0.0115026,0.00604142,0.0114358,0.0199688,0.0398133,0.0196241,0.0380693,0.0207721,0.0400421,0.0207906,0.0407032,0.0702394,0.138045,0.0665673,0.132350,0.0692255,0.134488,0.0714110,0.138430,0.205301,0.402942,0.199868,0.400412,0.208530,0.405973,0.217071,0.425175,0.644996,1.27648,0.600224,1.17449,0.615046,1.18636,0.672991,1.28161,2.37858,4.79678,2.10735,4.25917,2.32213,4.47917,2.55891,5.01108
738,0.378462,0.00104908,0.00211630,0.000982835,0.00200733,0.00104652,0.00211008,0.00106382,0.00209661,0.00221598,0.00429904,0.00210285,0.00434607,0.00224246,0.00441841,0.00228673,0.00438017,0.00173520,0.00338831,0.00164639,0.00324028,0.00167301,0.00332096,0.00174607,0.00336779,0.00561616,0.0107217,0.00575549,0.0112171,0.00579978,0.0111029,0.00610125,0.0116112,0.0205344,0.0410524,0.0189815,0.0383612,0.0206657,0.0399000,0.0212345,0.0410958,0.0686646,0.133982,0.0660597,0.129513,0.0693711,0.133960,0.0718455,0.137118,0.206477,0.400168,0.200627,0.396590,0.206373,0.392808,0.210161,0.422128,0.638591,1.31371,0.607730,1.17607,0.617544,1.19533,0.682787,1.30383,2.43318,4.75065,2.20313,4.30213,2.26791,4.39503,2.51940,5.01169
739,0.378974,0.00104088,0.00206006,0.00100816,0.00207742,0.00101508,0.00204013,0.00103248,0.00209027,0.00226488,0.00439195,0.00216856,0.00433034,0.00225739,0.00433389,0.00231769,0.00446116,0.00170455,0.00331535,0.00161897,0.00318357,0.00166873,0.00333064,0.00176883,0.00345127,0.00576251,0.0111184,0.00542371,0.0106055,0.00566084,0.0109059,0.00595446,0.0115023,0.0207644,0.0405672,0.0193465,0.0380390,0.0204555,0.0391301,0.0208305,0.0406807,0.0680732,0.131284,0.0661305,0.128843,0.0708984,0.133303,0.0727749,0.140837,0.201372,0.389898,0.197237,0.388069,0.206295,0.401450,0.212986,0.419931,0.648658,1.27853,0.605279,1.16155,0.622271,1.21217,0.681875,1.31158,2.47918,4.77155,2.28574,4.34090,2.25367,4.31682,2.59153,5.04817
740,0.379487,0.00103349,0.00206971,0.00105308,0.00207454,0.00105835,0.00211593,0.00107997,0.00217552,0.00227149,0.00433494,0.00218812,0.00427552,0.00221412,0.00426483,0.00224590,0.00451782,0.00169842,0.00329897,0.00164086,0.00313832,0.00171076,0.00334871,0.00173467,0.00335800,0.00585997,0.0114832,0.00554567,0.0109443,0.00591947,0.0114526,0.00578900,0.0113071,0.0200593,0.0395276,0.0199890,0.0390823,0.0205680,0.0392605,0.0207906,0.0410964,0.0677225,0.129411,0.0672825,0.130105,0.0699566,0.132094,0.0721464,0.137766,0.203447,0.396100,0.195183,0.387356,0.208717,0.408148,0.208172,0.415994,0.648403,1.27772,0.610337,1.17533,0.625826,1.19813,0.660484,1.30065,2.43335,4.81436,2.18290,4.39481,2.34738,4.44518,2.56979,4.96615
