#Format: JPTC-SPECTRUM/1
#Tool: jptc-collect 0.1.4
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-20T17:07:05.477Z
#
# Every value below is as measured. No correction of any kind has been
# applied: not Sheppard, not the /sqrt(2) on a difference, nothing that can
# be recomputed from these numbers. The one irreversible step is the sigma
# clip, whose inputs are all recorded here.
#
#Camera: Leica M11 Monochrom
#ImageWidth: 9528
#ImageHeight: 6328
#ImagePixels: 60293184
#Firmware: 2.6.1
#Lens: none-bodycap
#ShutterType: 机械快门
#Compression: 喵
#LongExposureNR: off (declared)
#Stabilisation: off (declared)
#
#AdcStep: 1
#LinearisationCurve: identity
#CfaPattern: GMCY
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 9536x6336
#CropMosaic: 5900x3900
#PlanePerChannel: 2950x1950
#
#ClipSigma: 3.5
#ClipVarianceFactor: 0.9938883771107201
# StdDiff columns are the standard deviation of A-B itself. Not halved, not
# divided by sqrt(2). StdDiffClipped is the same after the sigma clip; the
# unclipped value is kept beside it so the clip can be judged.
#Axis: horizontal
#TransformLength: 2950
#Window: hann
#Normalisation: |Y(k)|^2 / (N * sum(w^2)), averaged over lines
#OneSided: bins 1..N/2-1 are NOT doubled. To integrate a column back to a
#  variance, double every bin except DC and, for even N, Nyquist. Adding a
#  column up as it stands lands exactly a factor of two low, and nothing in
#  a plot of it would look wrong.
#Verification: with a rectangular window that doubled sum equals the
#  within-line variance exactly -- an identity that holds for any data, and
#  the check a normalisation slip cannot hide from. Under the Hann window
#  used here it comes out a few percent short, because the lines are not
#  stationary. The reference itself is the WithinRowVar / WithinColVar
#  columns of the scalar table: NOT StdA^2, which is the whole plane and so
#  also carries the line-to-line spread a periodogram cannot see.
#FreqUnit: cycles per channel-plane pixel (bin k -> k/2950); x2 for sensor pixels
#DiffPowerFactor: 2   (the difference spectrum is NOT halved here)
#LinesAveraged: 1950
#SignificantDigits: 6
#Note: single minus half the difference gives the fixed-pattern spectrum.
bin,freq,iso125_C00_single,iso125_C00_diff,iso125_C01_single,iso125_C01_diff,iso125_C10_single,iso125_C10_diff,iso125_C11_single,iso125_C11_diff,iso200_C00_single,iso200_C00_diff,iso200_C01_single,iso200_C01_diff,iso200_C10_single,iso200_C10_diff,iso200_C11_single,iso200_C11_diff,iso400_C00_single,iso400_C00_diff,iso400_C01_single,iso400_C01_diff,iso400_C10_single,iso400_C10_diff,iso400_C11_single,iso400_C11_diff,iso800_C00_single,iso800_C00_diff,iso800_C01_single,iso800_C01_diff,iso800_C10_single,iso800_C10_diff,iso800_C11_single,iso800_C11_diff,iso1600_C00_single,iso1600_C00_diff,iso1600_C01_single,iso1600_C01_diff,iso1600_C10_single,iso1600_C10_diff,iso1600_C11_single,iso1600_C11_diff,iso3200_C00_single,iso3200_C00_diff,iso3200_C01_single,iso3200_C01_diff,iso3200_C10_single,iso3200_C10_diff,iso3200_C11_single,iso3200_C11_diff,iso6400_C00_single,iso6400_C00_diff,iso6400_C01_single,iso6400_C01_diff,iso6400_C10_single,iso6400_C10_diff,iso6400_C11_single,iso6400_C11_diff,iso12500_C00_single,iso12500_C00_diff,iso12500_C01_single,iso12500_C01_diff,iso12500_C10_single,iso12500_C10_diff,iso12500_C11_single,iso12500_C11_diff,iso25000_C00_single,iso25000_C00_diff,iso25000_C01_single,iso25000_C01_diff,iso25000_C10_single,iso25000_C10_diff,iso25000_C11_single,iso25000_C11_diff
1139,0.386102,0.000703687,0.00139653,0.000701491,0.00133457,0.000700847,0.00136058,0.000684589,0.00135309,0.00137982,0.00280952,0.00144737,0.00286146,0.00145390,0.00291170,0.00151304,0.00286702,0.00111897,0.00222154,0.00107556,0.00209307,0.00117705,0.00225496,0.00112791,0.00220168,0.00375430,0.00716654,0.00379001,0.00720277,0.00367008,0.00715591,0.00401897,0.00767366,0.0131133,0.0260625,0.0128903,0.0261264,0.0133802,0.0265599,0.0139084,0.0262701,0.0453537,0.0903299,0.0441506,0.0893635,0.0453016,0.0907041,0.0466639,0.0943268,0.139141,0.261100,0.131837,0.262137,0.132323,0.262745,0.145905,0.279375,0.421453,0.840073,0.384665,0.747337,0.412437,0.811116,0.436788,0.848732,1.60004,3.09995,1.45257,2.82156,1.52579,2.94204,1.65227,3.27124
1140,0.386441,0.000680512,0.00133821,0.000706992,0.00136387,0.000681898,0.00137663,0.000692224,0.00137010,0.00140755,0.00293478,0.00147240,0.00286859,0.00141409,0.00286935,0.00149107,0.00282490,0.00110663,0.00227662,0.00104622,0.00209149,0.00115815,0.00223067,0.00113034,0.00228298,0.00380789,0.00718916,0.00362878,0.00688287,0.00366549,0.00731477,0.00390722,0.00751381,0.0131042,0.0266479,0.0124451,0.0248656,0.0134018,0.0271136,0.0148009,0.0270383,0.0450776,0.0886946,0.0457322,0.0899629,0.0444573,0.0868715,0.0474125,0.0915356,0.141898,0.264823,0.133120,0.263641,0.136281,0.263126,0.144336,0.280663,0.422261,0.830822,0.389794,0.774249,0.415303,0.787345,0.438117,0.853373,1.57106,3.01540,1.41000,2.83517,1.51158,2.94402,1.67817,3.19960
1141,0.386780,0.000672592,0.00133089,0.000696875,0.00136065,0.000682374,0.00137293,0.000673447,0.00137650,0.00139500,0.00283241,0.00141419,0.00287912,0.00144482,0.00283189,0.00146170,0.00277002,0.00109789,0.00223802,0.00104452,0.00205246,0.00113844,0.00218145,0.00110834,0.00223225,0.00372390,0.00731563,0.00354989,0.00718689,0.00392198,0.00757468,0.00392555,0.00753527,0.0127628,0.0257468,0.0131454,0.0255478,0.0132119,0.0260418,0.0142507,0.0273582,0.0450572,0.0870771,0.0453573,0.0898848,0.0457798,0.0873646,0.0471307,0.0877817,0.141192,0.278479,0.128413,0.256445,0.135843,0.258397,0.146169,0.276326,0.434554,0.859887,0.399785,0.786659,0.406370,0.778772,0.447473,0.875112,1.60535,3.14863,1.44787,2.83016,1.46255,2.84225,1.70317,3.27944
1142,0.387119,0.000712067,0.00135531,0.000689180,0.00137874,0.000674824,0.00135374,0.000682809,0.00136095,0.00138110,0.00279597,0.00139932,0.00287292,0.00149981,0.00289796,0.00148598,0.00281035,0.00109537,0.00216036,0.00108494,0.00212847,0.00115965,0.00215188,0.00110656,0.00223429,0.00391111,0.00764838,0.00356229,0.00724102,0.00392174,0.00753725,0.00394570,0.00749392,0.0131287,0.0260568,0.0130800,0.0254993,0.0134978,0.0273208,0.0136992,0.0272418,0.0449082,0.0889126,0.0435115,0.0895476,0.0448684,0.0891415,0.0481503,0.0921786,0.139716,0.272571,0.127567,0.260094,0.135135,0.260910,0.144721,0.277879,0.436825,0.845083,0.399258,0.774719,0.392337,0.757559,0.446323,0.864109,1.65386,3.22983,1.42957,2.72171,1.50641,2.88832,1.65481,3.16119
1143,0.387458,0.000698958,0.00139291,0.000675693,0.00137251,0.000651650,0.00130281,0.000704678,0.00138198,0.00137626,0.00272692,0.00138973,0.00283697,0.00146900,0.00283331,0.00146508,0.00280057,0.00108729,0.00209484,0.00110076,0.00207589,0.00116399,0.00218764,0.00112546,0.00216376,0.00380973,0.00742222,0.00366854,0.00691854,0.00394441,0.00762948,0.00393069,0.00774902,0.0134051,0.0268732,0.0131849,0.0254456,0.0138499,0.0272351,0.0139422,0.0276873,0.0457314,0.0884134,0.0439469,0.0895743,0.0458390,0.0885265,0.0467081,0.0914260,0.138117,0.270513,0.129734,0.257329,0.135589,0.262489,0.145873,0.272367,0.435948,0.865912,0.393878,0.769603,0.398191,0.775927,0.446931,0.870089,1.64015,3.14286,1.47798,2.74847,1.49568,2.82783,1.66249,3.22093
1144,0.387797,0.000681501,0.00136363,0.000705530,0.00140161,0.000686548,0.00133409,0.000700433,0.00139340,0.00141442,0.00281336,0.00143774,0.00285184,0.00142978,0.00279358,0.00146253,0.00291256,0.00109334,0.00210373,0.00109292,0.00216266,0.00110769,0.00217411,0.00115333,0.00223230,0.00368350,0.00702770,0.00369154,0.00706881,0.00387516,0.00766517,0.00392580,0.00786584,0.0133484,0.0265769,0.0133795,0.0253430,0.0138990,0.0266381,0.0134400,0.0273360,0.0445230,0.0883947,0.0439344,0.0865210,0.0462610,0.0894447,0.0458362,0.0920690,0.138135,0.267894,0.131476,0.252581,0.134798,0.262069,0.143451,0.278474,0.444540,0.857331,0.395133,0.752481,0.414944,0.805955,0.457447,0.875098,1.55642,3.02157,1.43513,2.79320,1.46204,2.83043,1.67413,3.32716
1145,0.388136,0.000678073,0.00131379,0.000703882,0.00139532,0.000687214,0.00134204,0.000713994,0.00139589,0.00144736,0.00277719,0.00142533,0.00277562,0.00143685,0.00283812,0.00151354,0.00310022,0.00109967,0.00214139,0.00106599,0.00219315,0.00113972,0.00227398,0.00114121,0.00227695,0.00383640,0.00715321,0.00376959,0.00743406,0.00374441,0.00746374,0.00395169,0.00778067,0.0135018,0.0272873,0.0130171,0.0248236,0.0132087,0.0257818,0.0140762,0.0271647,0.0437795,0.0893678,0.0452764,0.0870509,0.0461381,0.0903918,0.0486313,0.0924947,0.137997,0.268239,0.128127,0.251545,0.131368,0.254431,0.145964,0.280031,0.422233,0.834489,0.398892,0.773936,0.417456,0.787952,0.465389,0.867166,1.56982,3.10855,1.45755,2.86399,1.53676,2.95746,1.70628,3.25315
1146,0.388475,0.000686729,0.00129925,0.000695900,0.00137942,0.000675617,0.00132083,0.000675649,0.00134421,0.00147940,0.00278473,0.00139291,0.00283018,0.00144021,0.00284999,0.00146716,0.00295347,0.00108854,0.00217143,0.00107488,0.00216409,0.00117011,0.00229488,0.00111636,0.00221278,0.00372605,0.00709918,0.00377503,0.00748056,0.00382384,0.00754854,0.00391218,0.00776043,0.0133639,0.0264898,0.0125125,0.0239533,0.0137453,0.0261610,0.0138372,0.0266745,0.0441605,0.0891183,0.0434917,0.0856699,0.0468296,0.0908222,0.0480379,0.0894952,0.136185,0.271996,0.121246,0.248985,0.131873,0.249531,0.148010,0.270331,0.418494,0.814531,0.389509,0.755415,0.407939,0.765300,0.451793,0.859306,1.68497,3.17523,1.50344,2.81989,1.54753,2.99578,1.69052,3.20691
1147,0.388814,0.000683143,0.00134823,0.000660572,0.00133152,0.000683055,0.00130573,0.000681429,0.00134643,0.00147568,0.00278157,0.00137717,0.00278674,0.00141364,0.00280588,0.00144813,0.00273862,0.00114828,0.00219808,0.00109441,0.00212974,0.00113791,0.00218952,0.00118636,0.00220667,0.00377510,0.00700575,0.00370326,0.00737728,0.00382821,0.00751209,0.00402491,0.00788051,0.0126797,0.0248150,0.0129068,0.0248041,0.0139848,0.0276272,0.0137669,0.0260614,0.0451363,0.0903230,0.0424622,0.0839599,0.0441221,0.0873328,0.0471978,0.0904553,0.134676,0.265482,0.123439,0.243023,0.135242,0.265883,0.141207,0.270905,0.427377,0.824562,0.397841,0.785444,0.399177,0.757481,0.435136,0.850577,1.61149,3.05610,1.48041,2.87787,1.51223,2.92797,1.70332,3.22040
1148,0.389153,0.000665360,0.00133944,0.000645235,0.00129197,0.000672358,0.00132105,0.000718170,0.00135526,0.00141309,0.00283290,0.00143834,0.00280782,0.00142895,0.00288347,0.00146664,0.00276242,0.00113962,0.00212496,0.00108146,0.00211289,0.00115012,0.00215251,0.00118955,0.00225321,0.00377944,0.00744710,0.00368309,0.00728765,0.00382072,0.00729479,0.00391210,0.00784400,0.0124847,0.0246525,0.0131697,0.0252324,0.0142714,0.0276809,0.0139457,0.0268910,0.0438884,0.0893545,0.0429022,0.0843501,0.0454971,0.0896914,0.0458993,0.0897219,0.140923,0.276390,0.130052,0.256918,0.139824,0.271305,0.138186,0.270408,0.419213,0.804868,0.387036,0.762940,0.409408,0.768892,0.430025,0.868554,1.59655,3.11224,1.44205,2.83716,1.50347,2.86874,1.63658,3.14692
1149,0.389492,0.000642604,0.00132019,0.000654036,0.00128398,0.000679593,0.00138354,0.000713829,0.00137278,0.00143365,0.00283381,0.00147073,0.00290008,0.00146034,0.00295015,0.00151286,0.00291606,0.00109687,0.00209549,0.00108561,0.00213898,0.00114836,0.00220825,0.00117401,0.00222188,0.00380198,0.00742898,0.00353488,0.00718501,0.00379072,0.00726043,0.00385395,0.00765914,0.0128326,0.0255461,0.0132391,0.0254103,0.0139867,0.0267198,0.0140516,0.0268463,0.0456791,0.0869591,0.0447850,0.0877923,0.0460488,0.0879010,0.0476980,0.0918049,0.141100,0.271247,0.132700,0.258191,0.141668,0.274242,0.143746,0.278277,0.436423,0.848770,0.397904,0.760304,0.414050,0.790098,0.445989,0.888447,1.67679,3.20465,1.47015,2.78956,1.52314,2.83363,1.60702,3.14757
1150,0.389831,0.000656040,0.00129580,0.000667232,0.00128157,0.000681455,0.00135783,0.000693909,0.00139403,0.00140414,0.00280223,0.00140086,0.00283365,0.00147696,0.00295261,0.00141074,0.00284143,0.00108499,0.00217261,0.00114303,0.00220111,0.00115053,0.00221762,0.00116481,0.00220362,0.00372286,0.00728347,0.00346446,0.00726385,0.00377382,0.00756301,0.00387822,0.00752423,0.0132113,0.0262647,0.0130079,0.0257627,0.0143978,0.0268618,0.0138943,0.0267313,0.0452350,0.0843360,0.0450337,0.0861240,0.0451557,0.0878917,0.0485258,0.0933793,0.140526,0.266124,0.129026,0.248670,0.133943,0.265726,0.143424,0.280871,0.432181,0.825702,0.411107,0.767860,0.400115,0.791845,0.440075,0.866811,1.62076,3.10449,1.48206,2.84041,1.54129,2.88079,1.63892,3.25208
1151,0.390169,0.000664899,0.00133949,0.000662891,0.00135704,0.000664910,0.00135621,0.000694206,0.00138799,0.00137803,0.00272257,0.00140272,0.00284865,0.00150060,0.00297792,0.00144865,0.00281261,0.00108868,0.00217168,0.00113148,0.00216868,0.00115914,0.00226950,0.00113099,0.00220635,0.00377897,0.00747740,0.00353581,0.00730135,0.00382307,0.00764686,0.00397044,0.00772965,0.0130119,0.0256210,0.0128102,0.0262626,0.0140598,0.0275193,0.0136550,0.0269297,0.0453323,0.0871620,0.0432555,0.0847938,0.0462087,0.0864062,0.0475742,0.0939879,0.136376,0.266975,0.127563,0.248034,0.135946,0.259593,0.140874,0.270182,0.429852,0.820324,0.395933,0.742488,0.399105,0.777675,0.434193,0.849742,1.64710,3.13846,1.47320,2.84322,1.55469,2.96216,1.60884,3.16112
1152,0.390508,0.000680781,0.00135877,0.000647917,0.00131997,0.000657860,0.00133039,0.000694734,0.00133678,0.00138341,0.00273365,0.00143931,0.00281920,0.00140122,0.00288894,0.00148691,0.00284586,0.00110870,0.00220288,0.00110622,0.00223207,0.00109026,0.00222311,0.00111153,0.00221544,0.00373080,0.00736152,0.00386841,0.00754212,0.00376774,0.00753565,0.00381819,0.00763459,0.0130190,0.0249578,0.0129832,0.0247907,0.0133653,0.0263340,0.0138799,0.0268532,0.0461056,0.0892334,0.0431597,0.0846475,0.0477295,0.0909557,0.0462957,0.0926521,0.133753,0.264976,0.127277,0.254324,0.141501,0.264593,0.142912,0.262760,0.446759,0.816655,0.394550,0.756247,0.415640,0.797391,0.448947,0.858755,1.58839,3.12822,1.50233,2.89788,1.55130,2.97972,1.65383,3.16756
1153,0.390847,0.000701800,0.00132253,0.000667733,0.00135631,0.000675369,0.00134405,0.000710201,0.00140037,0.00143478,0.00275708,0.00146058,0.00287050,0.00139043,0.00281302,0.00146782,0.00296058,0.00112786,0.00225588,0.00112635,0.00224163,0.00110312,0.00223704,0.00114469,0.00222080,0.00369878,0.00715340,0.00388723,0.00752620,0.00370997,0.00755581,0.00379683,0.00767824,0.0130899,0.0250498,0.0127352,0.0248846,0.0129733,0.0256081,0.0135574,0.0268000,0.0452111,0.0920310,0.0441824,0.0845649,0.0464870,0.0918769,0.0456397,0.0904819,0.131294,0.254525,0.128655,0.250112,0.139429,0.262563,0.143031,0.266983,0.437021,0.860067,0.385679,0.750082,0.417048,0.804752,0.445506,0.834708,1.64758,3.32644,1.48246,2.84400,1.59420,3.03964,1.70214,3.24232
1154,0.391186,0.000678995,0.00133313,0.000694611,0.00138255,0.000673440,0.00138669,0.000722506,0.00141087,0.00140531,0.00274423,0.00140106,0.00284796,0.00147121,0.00290710,0.00145358,0.00285115,0.00110838,0.00221161,0.00111620,0.00220214,0.00113561,0.00224264,0.00114825,0.00222506,0.00373640,0.00704253,0.00364970,0.00716642,0.00386405,0.00746277,0.00388360,0.00760495,0.0134560,0.0262925,0.0128535,0.0245332,0.0132182,0.0252634,0.0135069,0.0269585,0.0459711,0.0904695,0.0452351,0.0871877,0.0460933,0.0907551,0.0454259,0.0919392,0.128605,0.254781,0.127461,0.245568,0.136977,0.262459,0.145077,0.276976,0.422605,0.841153,0.393229,0.770025,0.414828,0.810933,0.437014,0.827659,1.65489,3.27005,1.46942,2.76638,1.58797,3.01678,1.69742,3.16054
1155,0.391525,0.000652726,0.00129592,0.000692931,0.00135581,0.000649212,0.00134754,0.000700962,0.00137830,0.00143318,0.00280105,0.00144178,0.00287958,0.00147169,0.00294014,0.00146048,0.00280261,0.00104505,0.00210182,0.00107046,0.00213471,0.00112065,0.00220591,0.00112115,0.00224619,0.00370675,0.00746796,0.00376645,0.00730712,0.00387468,0.00722252,0.00389696,0.00767424,0.0140586,0.0260973,0.0131311,0.0249704,0.0135906,0.0256185,0.0140580,0.0270949,0.0458839,0.0862782,0.0442714,0.0871053,0.0460122,0.0890527,0.0474396,0.0913031,0.131978,0.262520,0.131141,0.242463,0.134931,0.263306,0.145748,0.268385,0.422217,0.815804,0.398126,0.797824,0.406083,0.802714,0.441212,0.852944,1.63859,3.13332,1.47250,2.77535,1.49165,2.90441,1.76503,3.23819
1156,0.391864,0.000672879,0.00133850,0.000691630,0.00136110,0.000667177,0.00134758,0.000683894,0.00136655,0.00150228,0.00286087,0.00143914,0.00288689,0.00147503,0.00284125,0.00145319,0.00281698,0.00109241,0.00211837,0.00109557,0.00218805,0.00110412,0.00215082,0.00112670,0.00222497,0.00369510,0.00756749,0.00359826,0.00736747,0.00370477,0.00731610,0.00388433,0.00764712,0.0135207,0.0255903,0.0132830,0.0253603,0.0136895,0.0257317,0.0143156,0.0276348,0.0457034,0.0889512,0.0446683,0.0861302,0.0450301,0.0866340,0.0476516,0.0906622,0.138607,0.271215,0.129985,0.254786,0.134453,0.261537,0.144222,0.272371,0.429142,0.829880,0.388511,0.800714,0.403376,0.775418,0.437479,0.860446,1.61195,3.06266,1.42570,2.73191,1.45936,2.97862,1.73274,3.19807
1157,0.392203,0.000684569,0.00136729,0.000676218,0.00132380,0.000669312,0.00138184,0.000711713,0.00135630,0.00145322,0.00284074,0.00138726,0.00274280,0.00150583,0.00285542,0.00149929,0.00285173,0.00111542,0.00217687,0.00109802,0.00217329,0.00110819,0.00217339,0.00113628,0.00225231,0.00384094,0.00752458,0.00344547,0.00711183,0.00379850,0.00735177,0.00398339,0.00756906,0.0136148,0.0261704,0.0130421,0.0250540,0.0134584,0.0255190,0.0143306,0.0270965,0.0454575,0.0901443,0.0442298,0.0825155,0.0456237,0.0864502,0.0468118,0.0879307,0.137752,0.255650,0.124502,0.255772,0.135486,0.262233,0.145074,0.282055,0.416125,0.833113,0.390385,0.761230,0.388634,0.765355,0.457888,0.892890,1.58858,3.08811,1.47417,2.79816,1.51874,2.98973,1.70350,3.12126
1158,0.392542,0.000690491,0.00136588,0.000671603,0.00131434,0.000664956,0.00134478,0.000725321,0.00142400,0.00144613,0.00288060,0.00139876,0.00272631,0.00145751,0.00285950,0.00148456,0.00293710,0.00107632,0.00215618,0.00109010,0.00221064,0.00108530,0.00207303,0.00114467,0.00223955,0.00386056,0.00749677,0.00350531,0.00705960,0.00375298,0.00729968,0.00397835,0.00754605,0.0131308,0.0258717,0.0129118,0.0249754,0.0137348,0.0254978,0.0138246,0.0265205,0.0459216,0.0883565,0.0435880,0.0857071,0.0448028,0.0862025,0.0464209,0.0874874,0.134756,0.251923,0.123920,0.251249,0.142389,0.272763,0.138382,0.273804,0.421129,0.829040,0.385725,0.739083,0.387043,0.785449,0.459309,0.868764,1.59744,3.15086,1.44646,2.74842,1.51963,2.87036,1.71298,3.15715
1159,0.392881,0.000709337,0.00139185,0.000689171,0.00136132,0.000679229,0.00133013,0.000689310,0.00135996,0.00141646,0.00286494,0.00135805,0.00276964,0.00149495,0.00284551,0.00147257,0.00294004,0.00108912,0.00214376,0.00109982,0.00220165,0.00110556,0.00212924,0.00110100,0.00211564,0.00366938,0.00716816,0.00377777,0.00741724,0.00376893,0.00722207,0.00394532,0.00772331,0.0132187,0.0254743,0.0129113,0.0250255,0.0140260,0.0266181,0.0138924,0.0273776,0.0448145,0.0869125,0.0434051,0.0846131,0.0454241,0.0872954,0.0462862,0.0897302,0.131781,0.259244,0.127780,0.261334,0.138479,0.269986,0.140794,0.268813,0.435115,0.840700,0.382297,0.740623,0.400820,0.801333,0.448310,0.844642,1.59202,3.12309,1.44093,2.74233,1.58098,2.95691,1.76127,3.28597
1160,0.393220,0.000686037,0.00134784,0.000699757,0.00137733,0.000687724,0.00133699,0.000688673,0.00137665,0.00139532,0.00273270,0.00140103,0.00284604,0.00143156,0.00276960,0.00144768,0.00297657,0.00106692,0.00205662,0.00105932,0.00208685,0.00111207,0.00218902,0.00115580,0.00221912,0.00365787,0.00693492,0.00377488,0.00729274,0.00388059,0.00744790,0.00407153,0.00780006,0.0130449,0.0253524,0.0134534,0.0260224,0.0140552,0.0276442,0.0144532,0.0275824,0.0423955,0.0843412,0.0432982,0.0834210,0.0462432,0.0882094,0.0479125,0.0902427,0.129376,0.260282,0.128133,0.254841,0.135600,0.264145,0.140547,0.258415,0.426825,0.835678,0.390745,0.772946,0.410268,0.789719,0.443903,0.880117,1.63638,3.11222,1.40925,2.81281,1.53200,3.03762,1.75087,3.27464
1161,0.393559,0.000673633,0.00134973,0.000660349,0.00137312,0.000701621,0.00139138,0.000700325,0.00139208,0.00140742,0.00284171,0.00145154,0.00283726,0.00146557,0.00280864,0.00144969,0.00291989,0.00107969,0.00211404,0.00110264,0.00213523,0.00110802,0.00211220,0.00117151,0.00220811,0.00375371,0.00696925,0.00371194,0.00712339,0.00391389,0.00751302,0.00386131,0.00735469,0.0134534,0.0262653,0.0129757,0.0254801,0.0135787,0.0269624,0.0144966,0.0271518,0.0439695,0.0882787,0.0439560,0.0847955,0.0455311,0.0911992,0.0486485,0.0924074,0.128661,0.248977,0.126782,0.259186,0.130439,0.257668,0.144158,0.264421,0.437205,0.862492,0.396906,0.777135,0.411137,0.796871,0.430190,0.875124,1.62822,3.11582,1.43797,2.75154,1.54367,3.00937,1.69778,3.31661
1162,0.393898,0.000671262,0.00133812,0.000654237,0.00137077,0.000681496,0.00135923,0.000697430,0.00138155,0.00144338,0.00294466,0.00141845,0.00273243,0.00143680,0.00289351,0.00145050,0.00282002,0.00112723,0.00214745,0.00106971,0.00208088,0.00110412,0.00215220,0.00114984,0.00218631,0.00389065,0.00746624,0.00365903,0.00735958,0.00382241,0.00723241,0.00390940,0.00744139,0.0136904,0.0265318,0.0130206,0.0254153,0.0134063,0.0263583,0.0137375,0.0273379,0.0433474,0.0900188,0.0425058,0.0833057,0.0461715,0.0891145,0.0472578,0.0897175,0.135464,0.259254,0.128278,0.253984,0.138703,0.260403,0.146875,0.268695,0.431549,0.844158,0.405022,0.780183,0.413733,0.782533,0.446258,0.864987,1.63130,3.12143,1.45177,2.73011,1.55995,2.96083,1.67634,3.25100
1163,0.394237,0.000689220,0.00138955,0.000688677,0.00137671,0.000679488,0.00138546,0.000712879,0.00141485,0.00144491,0.00283133,0.00142741,0.00287816,0.00143594,0.00291388,0.00145095,0.00277719,0.00110418,0.00205759,0.00107729,0.00206797,0.00110327,0.00220313,0.00113450,0.00219495,0.00376515,0.00739247,0.00379125,0.00733571,0.00375207,0.00772554,0.00389555,0.00736327,0.0130546,0.0265048,0.0132948,0.0258344,0.0134933,0.0255795,0.0132890,0.0263247,0.0436037,0.0906863,0.0434781,0.0864281,0.0441383,0.0855191,0.0480670,0.0908481,0.136394,0.266676,0.133092,0.258123,0.140398,0.258236,0.141657,0.273909,0.415174,0.802601,0.406305,0.754287,0.391814,0.792750,0.454065,0.869487,1.56026,3.12427,1.44624,2.84097,1.56262,2.89476,1.70339,3.17140
1164,0.394576,0.000682808,0.00135198,0.000692183,0.00135892,0.000691637,0.00137530,0.000712993,0.00141450,0.00140509,0.00285622,0.00146937,0.00293260,0.00145684,0.00294055,0.00143659,0.00272620,0.00112344,0.00217108,0.00104440,0.00209761,0.00110413,0.00218766,0.00112070,0.00218149,0.00356504,0.00716704,0.00385067,0.00728512,0.00384461,0.00762777,0.00400277,0.00747511,0.0133331,0.0267251,0.0128306,0.0252594,0.0141254,0.0265780,0.0139635,0.0270080,0.0456131,0.0897805,0.0440347,0.0857225,0.0470624,0.0884020,0.0473240,0.0918859,0.137080,0.272288,0.132282,0.257415,0.136006,0.262671,0.140663,0.276607,0.411903,0.829760,0.406880,0.773032,0.382856,0.787052,0.447036,0.854683,1.59564,3.08193,1.43469,2.82419,1.51540,2.83956,1.65326,3.18659
1165,0.394915,0.000646705,0.00131936,0.000704067,0.00139855,0.000690614,0.00131520,0.000710573,0.00143078,0.00139475,0.00282870,0.00141659,0.00288388,0.00142255,0.00282716,0.00146223,0.00281970,0.00109718,0.00223313,0.00105413,0.00205173,0.00113773,0.00223440,0.00113792,0.00220952,0.00367847,0.00742790,0.00377005,0.00747004,0.00364978,0.00726738,0.00404467,0.00753656,0.0129076,0.0257277,0.0124335,0.0247462,0.0138729,0.0262775,0.0135331,0.0268678,0.0448483,0.0912880,0.0448597,0.0860055,0.0487261,0.0885853,0.0468055,0.0897456,0.135721,0.267026,0.131659,0.252366,0.138143,0.269055,0.141981,0.275768,0.419386,0.847110,0.397843,0.763354,0.405922,0.821217,0.453286,0.879537,1.65196,3.13239,1.42284,2.72613,1.47950,2.87172,1.67225,3.25262
1166,0.395254,0.000656653,0.00133205,0.000680433,0.00139987,0.000704644,0.00134171,0.000706239,0.00143482,0.00139850,0.00278573,0.00137272,0.00273638,0.00139260,0.00280893,0.00145128,0.00287863,0.00110613,0.00226011,0.00109373,0.00208165,0.00120234,0.00230515,0.00114356,0.00214143,0.00379769,0.00771421,0.00365180,0.00721754,0.00378194,0.00750275,0.00388252,0.00732239,0.0127820,0.0254138,0.0126662,0.0251832,0.0137031,0.0260018,0.0135784,0.0267731,0.0442605,0.0889880,0.0452812,0.0875988,0.0465576,0.0877846,0.0484437,0.0931208,0.134627,0.267522,0.130664,0.261619,0.140235,0.267753,0.138279,0.262980,0.420286,0.822913,0.389749,0.740657,0.422288,0.821069,0.441160,0.847993,1.61445,3.13688,1.44920,2.75217,1.48944,2.85015,1.70165,3.27169
1167,0.395593,0.000676870,0.00135208,0.000676694,0.00135904,0.000697591,0.00140084,0.000721656,0.00139252,0.00139447,0.00284164,0.00137490,0.00267888,0.00143614,0.00284190,0.00145256,0.00287097,0.00109777,0.00222245,0.00108432,0.00211677,0.00111509,0.00222779,0.00110999,0.00215283,0.00368669,0.00741502,0.00372110,0.00740855,0.00374539,0.00735530,0.00375536,0.00735826,0.0132206,0.0261910,0.0125580,0.0255186,0.0134929,0.0255111,0.0137188,0.0266670,0.0454523,0.0919780,0.0440674,0.0864463,0.0471760,0.0895623,0.0482344,0.0940049,0.137045,0.268108,0.132758,0.257237,0.138247,0.267911,0.137675,0.268877,0.414487,0.814591,0.386330,0.750210,0.425102,0.822036,0.438801,0.822689,1.57380,3.03577,1.44948,2.83244,1.49142,2.89478,1.67418,3.21786
